W_net [kW],Q_in [kW],Q_out [kW],η_th [-],ε_ex [-],m_orc [kg/s],T_htf_in [°C],T_htf_out [°C],Vdot_htf [m3/s],P_evap [bar],T_turb_in [°C],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K],Evap_E_heat_in [kW]
19.02838047008539,252.8692759215912,-233.8408954515058,0.0752498713049886,0.458270937666198,1.137596598087367,87.57575757575756,79.57575757575756,0.0077777777777777776,6.02465333880487,77.57575757575756,0.5205001060810105,11.485684434413695,4.606928404384522,-6.474022080600074,10.139090864279153,23.979347856498364,41.52211913543939
19.13799838982865,252.8343979669905,-233.69639957716186,0.0756938080566366,0.45905735959001565,1.136398515007866,87.8686868686869,79.8686868686869,0.0077777777777777776,6.072004778140103,77.8686868686869,0.5259134853795386,11.509839382203317,4.633296024671019,-6.4975149796171605,10.171533912636715,24.070331884521043,41.68977577643196
19.247127195493686,252.7995060712965,-233.5523788758028,0.07613593671367958,0.45982946985132234,1.1352037085678452,88.16161616161617,80.16161616161617,0.0077777777777777776,6.119637012071548,78.16161616161617,0.5313509435915291,11.534213803505487,4.659546857108818,-6.520955166690428,10.204156437515408,24.161164182189147,41.85709802748593
19.355768772395702,252.76460070726617,-233.40883193487045,0.07657626391605431,0.46058749320089765,1.1340121767565912,88.45454545454544,80.45454545454544,0.0077777777777777776,6.167551122803238,78.45454545454544,0.5368125532018226,11.55880622365364,4.68568146990329,-6.544342374316376,10.236957872442378,24.251845961751147,42.02408675468129
19.463924995963037,252.72968234658623,-233.2657573506232,0.07701479626469347,0.4613316498784748,1.1328239176021577,88.74747474747477,80.74747474747477,0.0077777777777777776,6.215748194500436,78.74747474747477,0.5422983869271045,11.583615179393448,4.711700429220411,-6.567676336129652,10.269937659411312,24.342378417157533,42.19074282263156
19.5715977317787,252.69475145989443,-233.12315372811574,0.07745154032170287,0.4620621557228899,1.1316389291718463,89.04040404040404,81.04040404040404,0.0077777777777777776,6.264229313301657,79.04040404040404,0.5478085177313732,11.608639218821661,4.7376042991976135,-6.590956786866245,10.303095248884402,24.432762724437154,42.35706709448906
19.678788835625177,252.65980851673908,-232.9810196811139,0.07788650261057024,0.46277922227921425,1.1304572095722054,89.33333333333331,81.33333333333331,0.0077777777777777776,6.31299556732404,79.33333333333331,0.5533430188148232,11.63387690134184,4.76339364195292,-6.614183462336888,10.336430099772693,24.523000042069203,42.5230604319399
19.785500153519205,252.62485398554645,-232.83935383202726,0.07831968961633207,0.46348305690254166,1.1292787569492786,89.62626262626264,81.62626262626264,0.0077777777777777776,6.362048046674994,79.62626262626264,0.5589019636368893,11.659326797596435,4.789069017596315,-6.6373560993924805,10.369941679437158,24.613091511338787,42.68872369519988
19.891733521764188,252.58988833363648,-232.69815481187229,0.07875110778579524,0.46417386285910806,1.128103569488856,89.91919191919192,81.91919191919192,0.0077777777777777776,6.411387843458686,79.91919191919192,0.5644854258973573,11.684987489430558,4.814630984238853,-6.660474435897344,10.403629463669423,24.70303825669024,42.854057743018544
19.997490766969378,252.5549120271538,-232.5574212601844,0.07918076352765342,0.46485183942389385,1.1269316454166,90.21212121212119,82.21212121212119,0.0077777777777777776,6.46101605178724,80.21212121212119,0.5700934795674215,11.710857569825492,4.8400800980037175,-6.683538210694191,10.43749293670244,24.792841386062733,43.01906343266905
20.10277370611432,252.51992553108786,-232.41715182497353,0.0796086632127549,0.46551718197632924,1.1257629829982951,90.50505050505052,82.50505050505052,0.0077777777777777776,6.510933767788722,80.50505050505052,0.5757261988672879,11.736935642855634,4.865416913035617,-6.7065471635764515,10.471531591182085,24.88250199122712,43.183741619952734
20.207584146567232,252.48492930924203,-232.2773451626748,0.08003481317420377,0.4661700820923137,1.1245975805401374,90.79797979797979,82.79797979797979,0.0077777777777777776,6.561142089617687,80.79797979797979,0.5813836582908851,11.76322032363436,4.890641981511028,-6.729501035254642,10.505744928181631,24.972021148104123,43.34809315919508
